Y:D:M,H:M:S,Seconds,IR1 
2015:1:3,10:54:45.393,45.393,42208.0
2015:1:3,10:54:45.405,45.405,42404.0
2015:1:3,10:54:45.417,45.417,42621.0
2015:1:3,10:54:45.426,45.426,42686.0
2015:1:3,10:54:45.438,45.438,42686.0
2015:1:3,10:54:45.446,45.446,42617.0
2015:1:3,10:54:45.458,45.458,42518.0
2015:1:3,10:54:45.467,45.467,42365.0
2015:1:3,10:54:45.479,45.479,42250.0
2015:1:3,10:54:45.491,45.491,42151.0
2015:1:3,10:54:45.499,45.499,42098.0
2015:1:3,10:54:45.512,45.512,42116.0
2015:1:3,10:54:45.52,45.52,42181.0
2015:1:3,10:54:45.532,45.532,42252.0
2015:1:3,10:54:45.54,45.54,42291.0
2015:1:3,10:54:45.553,45.553,42257.0
2015:1:3,10:54:45.565,45.565,42231.0
2015:1:3,10:54:45.573,45.573,42273.0
2015:1:3,10:54:45.585,45.585,42384.0
2015:1:3,10:54:45.596,45.596,42613.0
2015:1:3,10:54:45.61,45.61,42831.0
2015:1:3,10:54:45.621,45.621,42954.0
2015:1:3,10:54:45.631,45.631,42761.0
2015:1:3,10:54:45.64,45.64,42065.0
2015:1:3,10:54:45.648,45.648,40949.0
2015:1:3,10:54:45.659,45.659,39607.0
2015:1:3,10:54:45.667,45.667,38397.0
2015:1:3,10:54:45.68,45.68,37891.0
2015:1:3,10:54:45.689,45.689,38093.0
2015:1:3,10:54:45.7,45.7,38672.0
2015:1:3,10:54:45.712,45.712,39188.0
2015:1:3,10:54:45.721,45.721,39485.0
2015:1:3,10:54:45.733,45.733,39662.0
2015:1:3,10:54:45.741,45.741,39789.0
2015:1:3,10:54:45.753,45.753,39956.0
2015:1:3,10:54:45.761,45.761,40214.0
2015:1:3,10:54:45.774,45.774,40474.0
2015:1:3,10:54:45.786,45.786,40698.0
2015:1:3,10:54:45.794,45.794,40895.0
2015:1:3,10:54:45.806,45.806,41025.0
2015:1:3,10:54:45.815,45.815,41184.0
2015:1:3,10:54:45.827,45.827,41299.0
2015:1:3,10:54:45.837,45.837,41387.0
2015:1:3,10:54:45.847,45.847,41440.0
2015:1:3,10:54:45.86,45.86,41483.0
2015:1:3,10:54:45.87,45.87,41500.0
2015:1:3,10:54:45.88,45.88,41574.0
2015:1:3,10:54:45.89,45.89,41692.0
2015:1:3,10:54:45.901,45.901,41754.0
2015:1:3,10:54:45.91,45.91,41718.0
2015:1:3,10:54:45.921,45.921,41620.0
2015:1:3,10:54:45.933,45.933,41531.0
2015:1:3,10:54:45.942,45.942,41485.0
2015:1:3,10:54:45.954,45.954,41484.0
2015:1:3,10:54:45.962,45.962,41446.0
2015:1:3,10:54:45.974,45.974,41364.0
2015:1:3,10:54:45.983,45.983,41237.0
2015:1:3,10:54:45.995,45.995,41110.0
2015:1:3,10:54:46.007,46.007,40968.0
2015:1:3,10:54:46.015,46.015,40846.0
2015:1:3,10:54:46.028,46.028,40795.0
2015:1:3,10:54:46.036,46.036,40763.0
2015:1:3,10:54:46.048,46.048,40750.0
2015:1:3,10:54:46.056,46.056,40757.0
2015:1:3,10:54:46.069,46.069,40963.0
2015:1:3,10:54:46.081,46.081,41005.0
2015:1:3,10:54:46.089,46.089,41253.0
2015:1:3,10:54:46.101,46.101,41350.0
2015:1:3,10:54:46.125,46.125,41526.0
2015:1:3,10:54:46.135,46.135,41419.0
2015:1:3,10:54:46.145,46.145,41408.0
2015:1:3,10:54:46.152,46.152,41326.0
2015:1:3,10:54:46.159,46.159,41374.0
2015:1:3,10:54:46.167,46.167,41390.0
2015:1:3,10:54:46.175,46.175,41328.0
2015:1:3,10:54:46.184,46.184,41263.0
2015:1:3,10:54:46.196,46.196,41201.0
2015:1:3,10:54:46.206,46.206,41156.0
2015:1:3,10:54:46.216,46.216,41114.0
2015:1:3,10:54:46.228,46.228,41120.0
2015:1:3,10:54:46.237,46.237,41113.0
2015:1:3,10:54:46.249,46.249,41051.0
2015:1:3,10:54:46.257,46.257,40993.0
2015:1:3,10:54:46.269,46.269,40963.0
2015:1:3,10:54:46.277,46.277,40992.0
2015:1:3,10:54:46.29,46.29,41076.0
2015:1:3,10:54:46.302,46.302,41104.0
2015:1:3,10:54:46.31,46.31,41036.0
2015:1:3,10:54:46.323,46.323,40976.0
2015:1:3,10:54:46.331,46.331,40951.0
2015:1:3,10:54:46.343,46.343,40949.0
2015:1:3,10:54:46.351,46.351,40938.0
2015:1:3,10:54:46.364,46.364,40892.0
2015:1:3,10:54:46.376,46.376,40788.0
2015:1:3,10:54:46.384,46.384,40632.0
2015:1:3,10:54:46.396,46.396,40499.0
2015:1:3,10:54:46.404,46.404,40407.0
2015:1:3,10:54:46.417,46.417,40300.0
2015:1:3,10:54:46.425,46.425,40259.0
2015:1:3,10:54:46.437,46.437,40221.0
2015:1:3,10:54:46.45,46.45,40233.0
2015:1:3,10:54:46.458,46.458,40247.0
2015:1:3,10:54:46.47,46.47,40303.0
2015:1:3,10:54:46.478,46.478,40390.0
2015:1:3,10:54:46.49,46.49,40500.0
2015:1:3,10:54:46.499,46.499,40605.0
2015:1:3,10:54:46.511,46.511,40712.0
2015:1:3,10:54:46.523,46.523,40777.0
2015:1:3,10:54:46.531,46.531,40820.0
2015:1:3,10:54:46.544,46.544,40858.0
2015:1:3,10:54:46.552,46.552,40941.0
2015:1:3,10:54:46.564,46.564,41010.0
2015:1:3,10:54:46.572,46.572,40994.0
2015:1:3,10:54:46.585,46.585,40959.0
2015:1:3,10:54:46.597,46.597,40855.0
2015:1:3,10:54:46.605,46.605,40737.0
2015:1:3,10:54:46.632,46.632,40512.0
2015:1:3,10:54:46.64,46.64,40252.0
2015:1:3,10:54:46.648,46.648,40046.0
2015:1:3,10:54:46.656,46.656,39926.0
2015:1:3,10:54:46.663,46.663,39911.0
2015:1:3,10:54:46.672,46.672,39929.0
2015:1:3,10:54:46.68,46.68,39914.0
2015:1:3,10:54:46.691,46.691,39904.0
2015:1:3,10:54:46.701,46.701,39920.0
2015:1:3,10:54:46.712,46.712,39966.0
2015:1:3,10:54:46.724,46.724,39983.0
2015:1:3,10:54:46.732,46.732,40051.0
2015:1:3,10:54:46.744,46.744,40137.0
2015:1:3,10:54:46.753,46.753,40237.0
2015:1:3,10:54:46.765,46.765,40332.0
2015:1:3,10:54:46.773,46.773,40413.0
2015:1:3,10:54:46.785,46.785,40494.0
2015:1:3,10:54:46.798,46.798,40535.0
2015:1:3,10:54:46.806,46.806,40656.0
2015:1:3,10:54:46.818,46.818,40771.0
2015:1:3,10:54:46.826,46.826,40914.0
2015:1:3,10:54:46.839,46.839,40933.0
2015:1:3,10:54:46.847,46.847,40922.0
2015:1:3,10:54:46.859,46.859,40909.0
2015:1:3,10:54:46.871,46.871,40896.0
2015:1:3,10:54:46.88,46.88,40888.0
2015:1:3,10:54:46.892,46.892,40884.0
2015:1:3,10:54:46.9,46.9,40981.0
2015:1:3,10:54:46.912,46.912,41098.0
2015:1:3,10:54:46.921,46.921,41050.0
2015:1:3,10:54:46.933,46.933,40986.0
2015:1:3,10:54:46.945,46.945,40925.0
2015:1:3,10:54:46.953,46.953,40891.0
2015:1:3,10:54:46.966,46.966,40874.0
2015:1:3,10:54:46.974,46.974,40852.0
2015:1:3,10:54:46.986,46.986,40815.0
2015:1:3,10:54:46.994,46.994,40787.0
2015:1:3,10:54:47.007,47.007,40799.0
2015:1:3,10:54:47.019,47.019,40872.0
2015:1:3,10:54:47.029,47.029,40954.0
2015:1:3,10:54:47.039,47.039,40993.0
2015:1:3,10:54:47.049,47.049,41003.0
2015:1:3,10:54:47.06,47.06,41031.0
2015:1:3,10:54:47.07,47.07,41036.0
2015:1:3,10:54:47.08,47.08,41005.0
2015:1:3,10:54:47.093,47.093,40952.0
2015:1:3,10:54:47.11,47.11,40917.0
2015:1:3,10:54:47.119,47.119,40882.0
2015:1:3,10:54:47.128,47.128,40862.0
2015:1:3,10:54:47.138,47.138,40855.0
2015:1:3,10:54:47.149,47.149,40833.0
2015:1:3,10:54:47.161,47.161,40769.0
2015:1:3,10:54:47.17,47.17,40771.0
2015:1:3,10:54:47.179,47.179,40789.0
2015:1:3,10:54:47.187,47.187,40826.0
2015:1:3,10:54:47.195,47.195,40793.0
2015:1:3,10:54:47.207,47.207,40708.0
2015:1:3,10:54:47.215,47.215,40573.0
2015:1:3,10:54:47.228,47.228,40475.0
2015:1:3,10:54:47.24,47.24,40433.0
2015:1:3,10:54:47.248,47.248,40416.0
2015:1:3,10:54:47.26,47.26,40373.0
2015:1:3,10:54:47.27,47.27,40236.0
2015:1:3,10:54:47.281,47.281,40063.0
2015:1:3,10:54:47.291,47.291,39907.0
2015:1:3,10:54:47.301,47.301,39833.0
2015:1:3,10:54:47.314,47.314,39852.0
2015:1:3,10:54:47.322,47.322,39907.0
2015:1:3,10:54:47.334,47.334,39922.0
2015:1:3,10:54:47.342,47.342,39861.0
2015:1:3,10:54:47.355,47.355,39834.0
2015:1:3,10:54:47.363,47.363,39901.0
2015:1:3,10:54:47.375,47.375,40007.0
2015:1:3,10:54:47.387,47.387,40064.0
2015:1:3,10:54:47.396,47.396,40097.0
2015:1:3,10:54:47.408,47.408,40112.0
2015:1:3,10:54:47.416,47.416,40127.0
2015:1:3,10:54:47.428,47.428,40137.0
2015:1:3,10:54:47.437,47.437,40156.0
2015:1:3,10:54:47.449,47.449,40147.0
2015:1:3,10:54:47.461,47.461,40115.0
2015:1:3,10:54:47.469,47.469,40061.0
2015:1:3,10:54:47.482,47.482,40003.0
2015:1:3,10:54:47.49,47.49,39979.0
2015:1:3,10:54:47.502,47.502,40003.0
2015:1:3,10:54:47.51,47.51,39986.0
2015:1:3,10:54:47.523,47.523,40029.0
2015:1:3,10:54:47.535,47.535,40105.0
2015:1:3,10:54:47.543,47.543,40161.0
2015:1:3,10:54:47.555,47.555,40225.0
2015:1:3,10:54:47.564,47.564,40258.0
2015:1:3,10:54:47.576,47.576,40270.0
2015:1:3,10:54:47.584,47.584,40254.0
2015:1:3,10:54:47.596,47.596,40102.0
2015:1:3,10:54:47.609,47.609,40074.0
2015:1:3,10:54:47.617,47.617,40021.0
2015:1:3,10:54:47.629,47.629,39984.0
2015:1:3,10:54:47.653,47.653,39967.0
2015:1:3,10:54:47.663,47.663,39875.0
2015:1:3,10:54:47.671,47.671,39930.0
2015:1:3,10:54:47.679,47.679,39951.0
2015:1:3,10:54:47.686,47.686,40019.0
2015:1:3,10:54:47.693,47.693,40103.0
2015:1:3,10:54:47.703,47.703,40190.0
2015:1:3,10:54:47.711,47.711,40269.0
2015:1:3,10:54:47.723,47.723,40332.0
2015:1:3,10:54:47.732,47.732,40372.0
2015:1:3,10:54:47.744,47.744,40425.0
2015:1:3,10:54:47.756,47.756,40527.0
2015:1:3,10:54:47.764,47.764,40624.0
2015:1:3,10:54:47.777,47.777,40620.0
2015:1:3,10:54:47.785,47.785,40561.0
2015:1:3,10:54:47.797,47.797,40489.0
2015:1:3,10:54:47.805,47.805,40483.0
2015:1:3,10:54:47.818,47.818,40512.0
2015:1:3,10:54:47.83,47.83,40524.0
2015:1:3,10:54:47.838,47.838,40520.0
2015:1:3,10:54:47.85,47.85,40479.0
2015:1:3,10:54:47.858,47.858,40445.0
2015:1:3,10:54:47.871,47.871,40456.0
2015:1:3,10:54:47.879,47.879,40489.0
2015:1:3,10:54:47.891,47.891,40498.0
2015:1:3,10:54:47.903,47.903,40465.0
2015:1:3,10:54:47.912,47.912,40458.0
2015:1:3,10:54:47.924,47.924,40453.0
2015:1:3,10:54:47.932,47.932,40460.0
2015:1:3,10:54:47.944,47.944,40447.0
2015:1:3,10:54:47.953,47.953,40429.0
2015:1:3,10:54:47.965,47.965,40390.0
2015:1:3,10:54:47.977,47.977,40347.0
2015:1:3,10:54:47.985,47.985,40340.0
2015:1:3,10:54:47.998,47.998,40372.0
2015:1:3,10:54:48.006,48.006,40342.0
2015:1:3,10:54:48.018,48.018,40230.0
2015:1:3,10:54:48.026,48.026,40156.0
2015:1:3,10:54:48.039,48.039,40182.0
2015:1:3,10:54:48.051,48.051,40293.0
2015:1:3,10:54:48.059,48.059,40401.0
2015:1:3,10:54:48.071,48.071,40487.0
2015:1:3,10:54:48.08,48.08,40557.0
2015:1:3,10:54:48.092,48.092,40597.0
2015:1:3,10:54:48.1,48.1,40643.0
2015:1:3,10:54:48.112,48.112,40767.0
2015:1:3,10:54:48.19,48.19,40858.0
2015:1:3,10:54:48.197,48.197,40939.0
2015:1:3,10:54:48.207,48.207,41074.0
2015:1:3,10:54:48.215,48.215,41212.0
2015:1:3,10:54:48.222,48.222,41283.0
2015:1:3,10:54:48.23,48.23,41292.0
2015:1:3,10:54:48.241,48.241,41330.0
2015:1:3,10:54:48.251,48.251,41438.0
2015:1:3,10:54:48.26,48.26,41587.0
2015:1:3,10:54:48.269,48.269,41719.0
2015:1:3,10:54:48.279,48.279,41823.0
2015:1:3,10:54:48.286,48.286,41885.0
2015:1:3,10:54:48.293,48.293,41880.0
2015:1:3,10:54:48.3,48.3,41821.0
2015:1:3,10:54:48.308,48.308,41758.0
2015:1:3,10:54:48.315,48.315,41840.0
2015:1:3,10:54:48.323,48.323,42030.0
2015:1:3,10:54:48.33,48.33,42200.0
2015:1:3,10:54:48.337,48.337,42317.0
2015:1:3,10:54:48.344,48.344,42505.0
2015:1:3,10:54:48.351,48.351,42662.0
2015:1:3,10:54:48.358,48.358,42741.0
2015:1:3,10:54:48.365,48.365,42749.0
2015:1:3,10:54:48.372,48.372,42681.0
2015:1:3,10:54:48.379,48.379,42357.0
2015:1:3,10:54:48.387,48.387,41739.0
2015:1:3,10:54:48.395,48.395,39882.0
2015:1:3,10:54:48.407,48.407,38367.0
2015:1:3,10:54:48.42,48.42,37720.0
2015:1:3,10:54:48.428,48.428,37946.0
2015:1:3,10:54:48.44,48.44,38600.0
2015:1:3,10:54:48.448,48.448,39454.0
2015:1:3,10:54:48.461,48.461,40339.0
2015:1:3,10:54:48.469,48.469,41022.0
2015:1:3,10:54:48.481,48.481,41285.0
2015:1:3,10:54:48.493,48.493,41348.0
2015:1:3,10:54:48.502,48.502,41486.0
2015:1:3,10:54:48.514,48.514,41753.0
2015:1:3,10:54:48.522,48.522,41966.0
2015:1:3,10:54:48.534,48.534,41973.0
2015:1:3,10:54:48.542,48.542,41916.0
2015:1:3,10:54:48.555,48.555,41854.0
2015:1:3,10:54:48.567,48.567,41624.0
2015:1:3,10:54:48.575,48.575,41379.0
2015:1:3,10:54:48.588,48.588,41174.0
2015:1:3,10:54:48.596,48.596,41151.0
2015:1:3,10:54:48.608,48.608,41117.0
2015:1:3,10:54:48.616,48.616,41073.0
2015:1:3,10:54:48.628,48.628,41057.0
2015:1:3,10:54:48.641,48.641,41096.0
2015:1:3,10:54:48.662,48.662,41106.0
2015:1:3,10:54:48.671,48.671,41112.0
2015:1:3,10:54:48.679,48.679,41117.0
2015:1:3,10:54:48.687,48.687,41132.0
2015:1:3,10:54:48.694,48.694,41220.0
2015:1:3,10:54:48.703,48.703,41325.0
2015:1:3,10:54:48.714,48.714,41417.0
2015:1:3,10:54:48.723,48.723,41484.0
2015:1:3,10:54:48.735,48.735,41532.0
2015:1:3,10:54:48.743,48.743,41563.0
2015:1:3,10:54:48.755,48.755,41575.0
2015:1:3,10:54:48.764,48.764,41586.0
2015:1:3,10:54:48.776,48.776,41154.0
2015:1:3,10:54:48.788,48.788,39221.0
2015:1:3,10:54:48.796,48.796,36554.0
2015:1:3,10:54:48.809,48.809,35175.0
2015:1:3,10:54:48.817,48.817,35078.0
2015:1:3,10:54:48.829,48.829,35873.0
2015:1:3,10:54:48.837,48.837,37444.0
2015:1:3,10:54:48.85,48.85,38867.0
2015:1:3,10:54:48.862,48.862,39755.0
2015:1:3,10:54:48.87,48.87,40516.0
2015:1:3,10:54:48.882,48.882,41054.0
2015:1:3,10:54:48.891,48.891,41295.0
2015:1:3,10:54:48.903,48.903,41495.0
2015:1:3,10:54:48.911,48.911,41630.0
2015:1:3,10:54:48.923,48.923,41707.0
2015:1:3,10:54:48.936,48.936,41813.0
2015:1:3,10:54:48.944,48.944,41995.0
2015:1:3,10:54:48.956,48.956,42155.0
2015:1:3,10:54:48.964,48.964,42249.0
2015:1:3,10:54:48.977,48.977,42320.0
2015:1:3,10:54:48.985,48.985,42434.0
2015:1:3,10:54:48.997,48.997,42592.0
2015:1:3,10:54:49.009,49.009,42748.0
2015:1:3,10:54:49.02,49.02,42869.0
2015:1:3,10:54:49.03,49.03,42977.0
2015:1:3,10:54:49.038,49.038,43130.0
2015:1:3,10:54:49.05,49.05,43170.0
2015:1:3,10:54:49.059,49.059,42893.0
2015:1:3,10:54:49.071,49.071,42499.0
2015:1:3,10:54:49.083,49.083,42250.0
2015:1:3,10:54:49.091,49.091,42041.0
2015:1:3,10:54:49.104,49.104,41817.0
2015:1:3,10:54:49.112,49.112,41678.0
2015:1:3,10:54:49.124,49.124,41578.0
2015:1:3,10:54:49.132,49.132,41482.0
2015:1:3,10:54:49.145,49.145,41425.0
2015:1:3,10:54:49.157,49.157,41424.0
2015:1:3,10:54:49.182,49.182,41552.0
2015:1:3,10:54:49.19,49.19,41770.0
2015:1:3,10:54:49.199,49.199,41927.0
2015:1:3,10:54:49.207,49.207,41952.0
2015:1:3,10:54:49.214,49.214,41881.0
2015:1:3,10:54:49.222,49.222,41855.0
2015:1:3,10:54:49.231,49.231,41908.0
2015:1:3,10:54:49.24,49.24,41866.0
2015:1:3,10:54:49.251,49.251,41527.0
2015:1:3,10:54:49.26,49.26,41305.0
2015:1:3,10:54:49.272,49.272,41653.0
2015:1:3,10:54:49.281,49.281,42609.0
2015:1:3,10:54:49.292,49.292,43851.0
2015:1:3,10:54:49.304,49.304,44934.0
2015:1:3,10:54:49.312,49.312,45721.0
2015:1:3,10:54:49.325,49.325,46088.0
2015:1:3,10:54:49.334,49.334,46196.0
2015:1:3,10:54:49.345,49.345,46216.0
2015:1:3,10:54:49.353,49.353,46184.0
2015:1:3,10:54:49.366,49.366,46138.0
2015:1:3,10:54:49.378,49.378,45952.0
2015:1:3,10:54:49.386,49.386,45688.0
2015:1:3,10:54:49.398,49.398,45520.0
2015:1:3,10:54:49.407,49.407,45419.0
2015:1:3,10:54:49.419,49.419,45296.0
2015:1:3,10:54:49.427,49.427,45040.0
2015:1:3,10:54:49.439,49.439,44798.0
2015:1:3,10:54:49.452,49.452,44684.0
2015:1:3,10:54:49.46,49.46,44586.0
2015:1:3,10:54:49.472,49.472,44487.0
2015:1:3,10:54:49.48,49.48,44410.0
2015:1:3,10:54:49.493,49.493,44407.0
2015:1:3,10:54:49.505,49.505,44466.0
2015:1:3,10:54:49.513,49.513,44547.0
2015:1:3,10:54:49.525,49.525,44627.0
2015:1:3,10:54:49.534,49.534,44682.0
2015:1:3,10:54:49.546,49.546,44709.0
2015:1:3,10:54:49.554,49.554,44719.0
2015:1:3,10:54:49.566,49.566,44702.0
2015:1:3,10:54:49.579,49.579,44682.0
2015:1:3,10:54:49.587,49.587,44679.0
2015:1:3,10:54:49.599,49.599,44689.0
2015:1:3,10:54:49.607,49.607,44694.0
2015:1:3,10:54:49.62,49.62,44663.0
2015:1:3,10:54:49.628,49.628,44609.0
2015:1:3,10:54:49.64,49.64,44559.0
2015:1:3,10:54:49.652,49.652,44564.0
2015:1:3,10:54:49.661,49.661,44601.0
2015:1:3,10:54:49.673,49.673,44764.0
2015:1:3,10:54:49.682,49.682,44859.0
2015:1:3,10:54:49.693,49.693,44290.0
2015:1:3,10:54:49.702,49.702,43409.0
2015:1:3,10:54:49.714,49.714,42699.0
2015:1:3,10:54:49.726,49.726,42572.0
2015:1:3,10:54:49.734,49.734,43123.0
2015:1:3,10:54:49.747,49.747,43119.0
2015:1:3,10:54:49.755,49.755,42942.0
2015:1:3,10:54:49.767,49.767,42886.0
2015:1:3,10:54:49.776,49.776,42959.0
2015:1:3,10:54:49.788,49.788,43018.0
2015:1:3,10:54:49.8,49.8,42975.0
2015:1:3,10:54:49.808,49.808,43101.0
2015:1:3,10:54:49.82,49.82,43150.0
2015:1:3,10:54:49.829,49.829,43196.0
2015:1:3,10:54:49.841,49.841,43185.0
2015:1:3,10:54:49.849,49.849,43004.0
2015:1:3,10:54:49.861,49.861,42801.0
2015:1:3,10:54:49.874,49.874,43106.0
2015:1:3,10:54:49.882,49.882,43115.0
2015:1:3,10:54:49.894,49.894,43091.0
2015:1:3,10:54:49.902,49.902,42829.0
2015:1:3,10:54:49.915,49.915,43012.0
2015:1:3,10:54:49.923,49.923,42942.0
2015:1:3,10:54:49.935,49.935,42869.0
2015:1:3,10:54:49.947,49.947,42751.0
2015:1:3,10:54:49.956,49.956,42573.0
2015:1:3,10:54:49.968,49.968,42755.0
2015:1:3,10:54:49.976,49.976,42954.0
2015:1:3,10:54:49.988,49.988,42888.0
2015:1:3,10:54:49.996,49.996,42843.0
2015:1:3,10:54:50.009,50.009,42826.0
2015:1:3,10:54:50.021,50.021,42797.0
2015:1:3,10:54:50.029,50.029,42883.0
2015:1:3,10:54:50.042,50.042,42998.0
2015:1:3,10:54:50.05,50.05,43054.0
2015:1:3,10:54:50.062,50.062,43044.0
2015:1:3,10:54:50.07,50.07,43004.0
2015:1:3,10:54:50.082,50.082,42814.0
2015:1:3,10:54:50.095,50.095,42047.0
2015:1:3,10:54:50.103,50.103,40345.0
2015:1:3,10:54:50.115,50.115,38970.0
2015:1:3,10:54:50.123,50.123,39973.0
2015:1:3,10:54:50.136,50.136,41955.0
2015:1:3,10:54:50.144,50.144,43181.0
2015:1:3,10:54:50.156,50.156,43520.0
2015:1:3,10:54:50.168,50.168,43547.0
2015:1:3,10:54:50.19,50.19,43524.0
2015:1:3,10:54:50.234,50.234,43467.0
2015:1:3,10:54:50.241,50.241,43478.0
2015:1:3,10:54:50.25,50.25,43521.0
2015:1:3,10:54:50.259,50.259,43552.0
2015:1:3,10:54:50.266,50.266,43602.0
2015:1:3,10:54:50.274,50.274,43670.0
2015:1:3,10:54:50.282,50.282,43700.0
2015:1:3,10:54:50.291,50.291,43686.0
2015:1:3,10:54:50.298,50.298,43676.0
2015:1:3,10:54:50.305,50.305,43635.0
2015:1:3,10:54:50.313,50.313,43539.0
2015:1:3,10:54:50.321,50.321,43468.0
2015:1:3,10:54:50.328,50.328,43394.0
2015:1:3,10:54:50.335,50.335,43387.0
2015:1:3,10:54:50.342,50.342,43500.0
2015:1:3,10:54:50.349,50.349,43530.0
2015:1:3,10:54:50.357,50.357,43500.0
2015:1:3,10:54:50.365,50.365,43492.0
2015:1:3,10:54:50.377,50.377,43485.0
2015:1:3,10:54:50.39,50.39,43443.0
2015:1:3,10:54:50.398,50.398,43408.0
2015:1:3,10:54:50.41,50.41,43350.0
2015:1:3,10:54:50.418,50.418,43332.0
2015:1:3,10:54:50.431,50.431,43352.0
2015:1:3,10:54:50.439,50.439,43326.0
2015:1:3,10:54:50.451,50.451,43305.0
2015:1:3,10:54:50.463,50.463,43293.0
2015:1:3,10:54:50.472,50.472,43274.0
2015:1:3,10:54:50.484,50.484,43253.0
2015:1:3,10:54:50.492,50.492,43258.0
2015:1:3,10:54:50.504,50.504,43190.0
2015:1:3,10:54:50.513,50.513,43118.0
2015:1:3,10:54:50.525,50.525,43032.0
2015:1:3,10:54:50.537,50.537,42946.0
2015:1:3,10:54:50.545,50.545,42877.0
2015:1:3,10:54:50.558,50.558,42833.0
2015:1:3,10:54:50.566,50.566,42811.0
2015:1:3,10:54:50.578,50.578,42787.0
2015:1:3,10:54:50.586,50.586,42770.0
2015:1:3,10:54:50.599,50.599,42771.0
2015:1:3,10:54:50.611,50.611,42754.0
2015:1:3,10:54:50.619,50.619,42762.0
2015:1:3,10:54:50.631,50.631,42812.0
2015:1:3,10:54:50.64,50.64,42801.0
2015:1:3,10:54:50.652,50.652,42800.0
2015:1:3,10:54:50.66,50.66,42800.0
2015:1:3,10:54:50.687,50.687,42842.0
2015:1:3,10:54:50.695,50.695,42899.0
2015:1:3,10:54:50.704,50.704,42957.0
2015:1:3,10:54:50.714,50.714,42951.0
2015:1:3,10:54:50.722,50.722,42934.0
2015:1:3,10:54:50.729,50.729,42672.0
2015:1:3,10:54:50.737,50.737,42403.0
2015:1:3,10:54:50.746,50.746,42333.0
2015:1:3,10:54:50.758,50.758,42317.0
2015:1:3,10:54:50.766,50.766,42440.0
2015:1:3,10:54:50.779,50.778999999999996,42479.0
2015:1:3,10:54:50.787,50.787,42455.0
2015:1:3,10:54:50.799,50.799,42432.0
2015:1:3,10:54:50.807,50.807,42447.0
2015:1:3,10:54:50.82,50.82,42510.0
2015:1:3,10:54:50.832,50.832,42540.0
2015:1:3,10:54:50.84,50.84,42533.0
2015:1:3,10:54:50.852,50.852,42549.0
2015:1:3,10:54:50.861,50.861,42599.0
2015:1:3,10:54:50.873,50.873,42633.0
2015:1:3,10:54:50.881,50.881,42646.0
2015:1:3,10:54:50.893,50.893,42681.0
2015:1:3,10:54:50.906,50.906,42744.0
2015:1:3,10:54:50.914,50.914,42811.0
2015:1:3,10:54:50.926,50.926,42855.0
2015:1:3,10:54:50.934,50.934,42868.0
2015:1:3,10:54:50.947,50.947,42833.0
2015:1:3,10:54:50.955,50.955,42756.0
2015:1:3,10:54:50.967,50.967,42678.0
2015:1:3,10:54:50.979,50.979,42583.0
2015:1:3,10:54:50.988,50.988,42483.0
2015:1:3,10:54:51.0,51.0,42439.0
2015:1:3,10:54:51.008,51.008,42065.0
2015:1:3,10:54:51.02,51.02,42260.0
2015:1:3,10:54:51.029,51.029,42394.0
2015:1:3,10:54:51.041,51.041,42335.0
2015:1:3,10:54:51.053,51.053,42134.0
2015:1:3,10:54:51.061,51.061,42290.0
2015:1:3,10:54:51.074,51.074,42322.0
2015:1:3,10:54:51.082,51.082,42420.0
2015:1:3,10:54:51.094,51.094,42408.0
2015:1:3,10:54:51.102,51.102,42396.0
2015:1:3,10:54:51.115,51.115,42229.0
2015:1:3,10:54:51.127,51.127,42217.0
2015:1:3,10:54:51.135,51.135,42211.0
2015:1:3,10:54:51.147,51.147,42318.0
2015:1:3,10:54:51.156,51.156,42388.0
2015:1:3,10:54:51.168,51.168,42352.0
2015:1:3,10:54:51.176,51.176,42244.0
2015:1:3,10:54:51.188,51.188,42318.0
2015:1:3,10:54:51.201,51.201,42352.0
2015:1:3,10:54:51.21,51.21,42444.0
2015:1:3,10:54:51.221,51.221,42580.0
2015:1:3,10:54:51.229,51.229,42719.0
2015:1:3,10:54:51.242,51.242,42857.0
2015:1:3,10:54:51.251,51.251,42949.0
2015:1:3,10:54:51.262,51.262,42982.0
2015:1:3,10:54:51.274,51.274,42971.0
2015:1:3,10:54:51.283,51.283,42908.0
2015:1:3,10:54:51.295,51.295,42906.0
2015:1:3,10:54:51.305,51.305,42630.0
2015:1:3,10:54:51.315,51.315,41707.0
2015:1:3,10:54:51.324,51.324,40717.0
2015:1:3,10:54:51.336,51.336,39883.0
2015:1:3,10:54:51.348,51.348,39027.0
2015:1:3,10:54:51.356,51.356,37945.0
2015:1:3,10:54:51.369,51.369,36701.0
2015:1:3,10:54:51.377,51.377,35930.0
2015:1:3,10:54:51.389,51.389,35566.0
2015:1:3,10:54:51.397,51.397,35355.0
2015:1:3,10:54:51.41,51.41,35321.0
2015:1:3,10:54:51.422,51.422,35318.0
2015:1:3,10:54:51.43,51.43,35550.0
2015:1:3,10:54:51.442,51.442,35741.0
2015:1:3,10:54:51.45,51.45,35857.0
2015:1:3,10:54:51.463,51.463,36187.0
2015:1:3,10:54:51.471,51.471,36492.0
2015:1:3,10:54:51.483,51.483,36827.0
